#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             agas1x          agas1y          agas1z          agas2x          agas2y          agas2z          xcom            ycom            zcom            vxcom            vycom            vzcom            lpz             lgz             ldoz            Eorb            mb              mu              
                1565        5.702514e-01        3.672703e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -8.673654e-16        3.333817e-07        7.658480e-02       -1.171184e-15        1.123402e-01        6.840853e-02       -4.853884e-12       -3.225642e-02        1.884830e-04        1.460358e-05
                1592        5.801684e-01        3.673227e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17       -8.295167e-16        3.333817e-07        7.658480e-02       -1.169607e-15        1.123402e-01        6.840851e-02       -4.896883e-12       -3.225642e-02        1.998749e-04        1.460358e-05
                1619        5.900868e-01        3.673737e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        7.569734e-17       -3.564083e-16        3.333817e-07        7.658480e-02       -1.190799e-15        1.123402e-01        6.840849e-02       -4.938994e-12       -3.225642e-02        2.117296e-04        1.460358e-05
                1646        6.000065e-01        3.674232e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17        1.261622e-16        3.333817e-07        7.658480e-02       -1.177689e-15        1.123402e-01        6.840848e-02       -4.980234e-12       -3.225642e-02        2.240528e-04        1.460358e-05
                1674        6.102951e-01        3.674730e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -1.753655e-15        3.333817e-07        7.658480e-02       -1.178182e-15        1.123402e-01        6.840846e-02       -5.022101e-12       -3.225642e-02        2.373332e-04        1.460359e-05
                1701        6.202175e-01        3.675197e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -6.686599e-16        3.333817e-07        7.658480e-02       -1.200753e-15        1.123402e-01        6.840845e-02       -5.061622e-12       -3.225642e-02        2.506271e-04        1.460359e-05
                1728        6.301411e-01        3.675650e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -4.005651e-16        3.333817e-07        7.658480e-02       -1.192376e-15        1.123402e-01        6.840843e-02       -5.100325e-12       -3.225642e-02        2.644041e-04        1.460359e-05
                1755        6.400659e-01        3.676088e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17       -4.384138e-16        3.333817e-07        7.658480e-02       -1.195973e-15        1.123402e-01        6.840842e-02       -5.138227e-12       -3.225642e-02        2.786686e-04        1.460359e-05
                1783        6.503595e-01        3.676527e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17        1.797812e-16        3.333817e-07        7.658480e-02       -1.211546e-15        1.123402e-01        6.840840e-02       -5.176703e-12       -3.225642e-02        2.939805e-04        1.460359e-05
                1810        6.602867e-01        3.676936e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        3.784867e-17        6.938923e-17        3.333817e-07        7.658480e-02       -1.193953e-15        1.123402e-01        6.840838e-02       -5.213022e-12       -3.225642e-02        3.092498e-04        1.460359e-05
                1837        6.702149e-01        3.677331e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        3.784867e-17       -1.835661e-15        3.333817e-07        7.658480e-02       -1.220318e-15        1.123402e-01        6.840837e-02       -5.248588e-12       -3.225642e-02        3.250174e-04        1.460359e-05
                1864        6.801442e-01        3.677713e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17       -1.422479e-15        3.333817e-07        7.658480e-02       -1.213764e-15        1.123402e-01        6.840835e-02       -5.283416e-12       -3.225642e-02        3.412862e-04        1.460359e-05
                1891        6.900745e-01        3.678082e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17       -4.194894e-16        3.333817e-07        7.658480e-02       -1.222093e-15        1.123402e-01        6.840834e-02       -5.317522e-12       -3.225642e-02        3.580581e-04        1.460359e-05
                1918        7.000058e-01        3.678438e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17        1.167001e-16        3.333817e-07        7.658480e-02       -1.223571e-15        1.123402e-01        6.840832e-02       -5.350919e-12       -3.225642e-02        3.753344e-04        1.460359e-05
                1946        7.103059e-01        3.678795e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -2.050136e-16        3.333817e-07        7.658480e-02       -1.245255e-15        1.123402e-01        6.840831e-02       -5.384820e-12       -3.225642e-02        3.937844e-04        1.460359e-05
                1973        7.202391e-01        3.679127e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        3.784867e-17       -1.677958e-15        3.333817e-07        7.658480e-02       -1.228746e-15        1.123402e-01        6.840829e-02       -5.416819e-12       -3.225642e-02        4.120906e-04        1.460359e-05
                2000        7.301732e-01        3.679447e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        3.784867e-17        1.987055e-16        3.333817e-07        7.658480e-02       -1.225592e-15        1.123402e-01        6.840828e-02       -5.448153e-12       -3.225642e-02        4.309024e-04        1.460359e-05
                2027        7.401081e-01        3.679757e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        3.784867e-17        5.267273e-16        3.333817e-07        7.658480e-02       -1.225740e-15        1.123402e-01        6.840826e-02       -5.478835e-12       -3.225642e-02        4.502190e-04        1.460359e-05
                2054        7.500438e-01        3.680054e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17        1.103920e-16        3.333817e-07        7.658480e-02       -1.225592e-15        1.123402e-01        6.840825e-02       -5.508878e-12       -3.225642e-02        4.700394e-04        1.460359e-05
                2082        7.603484e-01        3.680351e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        6.308112e-17       -1.422479e-15        3.333817e-07        7.658480e-02       -1.214552e-15        1.123402e-01        6.840823e-02       -5.539374e-12       -3.225642e-02        4.911236e-04        1.460359e-05
                2109        7.702857e-01        3.680626e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01        5.046489e-17       -2.870191e-16        3.333817e-07        7.658480e-02       -1.239539e-15        1.123402e-01        6.840822e-02       -5.568157e-12       -3.225642e-02        5.119630e-04        1.460359e-05
